"GA","BMI","eta_base"
14.8,37.3,-2.72764121848205
14.9,37.3,-2.72305929503199
15,37.3,-2.71870464308851
15.1,37.3,-2.71457061575769
15.2,37.3,-2.7106500472095
15.3,37.3,-2.70693529300175
15.4,37.3,-2.70341824752812
15.5,37.3,-2.70009033098287
15.6,37.3,-2.69694251866053
15.7,37.3,-2.69396537490247
15.8,37.3,-2.69114905374153
15.9,37.3,-2.68848331370743
16,37.3,-2.68595756222773
16.1,37.3,-2.68356087054511
16.2,37.3,-2.68128198186766
16.3,37.3,-2.67910935630676
16.4,37.3,-2.67703119672383
16.5,37.3,-2.67503546099068
16.6,37.3,-2.67310989910127
16.7,37.3,-2.67124208678593
16.8,37.3,-2.66941944493335
16.9,37.3,-2.66762927016447
17,37.3,-2.66585877087438
17.1,37.3,-2.66409509132906
17.2,37.3,-2.66232534175071
17.3,37.3,-2.66053663208322
17.4,37.3,-2.6587160969598
17.5,37.3,-2.65685092790474
17.6,37.3,-2.6549284054444
17.7,37.3,-2.65293592121602
17.8,37.3,-2.65086100903477
17.9,37.3,-2.64869138066985
18,37.3,-2.64641494215056
18.1,37.3,-2.64401981899221
18.2,37.3,-2.64149451284871
18.3,37.3,-2.63882972947684
18.4,37.3,-2.63601806638954
18.5,37.3,-2.63305247047639
18.6,37.3,-2.62992593861828
18.7,37.3,-2.62663165104498
18.8,37.3,-2.62316317173202
18.9,37.3,-2.61951448025106
19,37.3,-2.61567996406465
19.1,37.3,-2.61165443716746
19.2,37.3,-2.60743318032551
19.3,37.3,-2.6030119288713
19.4,37.3,-2.59838687560905
19.5,37.3,-2.59355470849451
19.6,37.3,-2.58851260828153
19.7,37.3,-2.58325823397293
19.8,37.3,-2.57778974706693
19.9,37.3,-2.57210582629442
20,37.3,-2.56620563879813
20.1,37.3,-2.56008884640018
20.2,37.3,-2.55375563161402
20.3,37.3,-2.54720666519467
20.4,37.3,-2.54044309493005
20.5,37.3,-2.53346656759658
20.6,37.3,-2.52627920794062
20.7,37.3,-2.51888359029685
20.8,37.3,-2.51128274669425
20.9,37.3,-2.50348016199838
21,37.3,-2.49547973348978
21.1,37.3,-2.48728576297881
21.2,37.3,-2.47890296057286
21.3,37.3,-2.47033640263733
21.4,37.3,-2.46159151027586
21.5,37.3,-2.45267404885792
21.6,37.3,-2.44359009533074
21.7,37.3,-2.43434600525625
21.8,37.3,-2.4249484024775
21.9,37.3,-2.41540415654143
22,37.3,-2.40572033581708
22.1,37.3,-2.3959041705727
22.2,37.3,-2.38596305407558
22.3,37.3,-2.37590450958506
22.4,37.3,-2.36573613631093
22.5,37.3,-2.35546553576191
22.6,37.3,-2.34510030944674
22.7,37.3,-2.33464805887413
22.8,37.3,-2.32411637997306
22.9,37.3,-2.31351283279657
23,37.3,-2.30284491665115
23.1,37.3,-2.2921200458141
23.2,37.3,-2.28134551386365
23.3,37.3,-2.27052847165937
23.4,37.3,-2.25967590730072
23.5,37.3,-2.2487946096037
23.6,37.3,-2.2378911442347
23.7,37.3,-2.22697184135582
23.8,37.3,-2.21604276422087
23.9,37.3,-2.2051096771972
24,37.3,-2.19417804244056
24.1,37.3,-2.183252998736
24.2,37.3,-2.17233932163236
24.3,37.3,-2.16144142454849
24.4,37.3,-2.1505633501704
24.5,37.3,-2.13970873240701
24.6,37.3,-2.1288807904606
24.7,37.3,-2.11808233521434
24.8,37.3,-2.10731574261637
24.9,37.3,-2.09658293382127
25,37.3,-2.08588539490552
10,37.4,-3.14947440420246
10.1,37.4,-3.13937890658084
10.2,37.4,-3.12928340895923
10.3,37.4,-3.11918791133761
10.4,37.4,-3.109092413716
10.5,37.4,-3.09899691609438
10.6,37.4,-3.08890141847277
10.7,37.4,-3.07880592085115
10.8,37.4,-3.06871042322953
10.9,37.4,-3.05861492560792
11,37.4,-3.0485194279863
11.1,37.4,-3.03842460599666
11.2,37.4,-3.02833387499477
11.3,37.4,-3.01825195124485
11.4,37.4,-3.00818432425691
11.5,37.4,-2.99813722109394
11.6,37.4,-2.98811750251803
11.7,37.4,-2.97813257178134
11.8,37.4,-2.96819033003999
11.9,37.4,-2.95829910639432
12,37.4,-2.94846756818405
12.1,37.4,-2.93870467035159
12.2,37.4,-2.92901960105974
12.3,37.4,-2.9194217054484
12.4,37.4,-2.90992043550417
12.5,37.4,-2.90052529912981
12.6,37.4,-2.89124579925669
12.7,37.4,-2.88209138995478
12.8,37.4,-2.87307143001143
12.9,37.4,-2.86419512824225
13,37.4,-2.85547151108995
13.1,37.4,-2.8469093860709
13.2,37.4,-2.83851728667952
13.3,37.4,-2.83030345033122
13.4,37.4,-2.82227579538723
13.5,37.4,-2.81444187046075
13.6,37.4,-2.80680883174574
13.7,37.4,-2.79938343707753
13.8,37.4,-2.79217200837747
13.9,37.4,-2.78518039862309
14,37.4,-2.77841400227927
14.1,37.4,-2.77187773632996
14.2,37.4,-2.76557599865244
14.3,37.4,-2.75951268569471
14.4,37.4,-2.75369119289737
14.5,37.4,-2.74811437829018
14.6,37.4,-2.7427842845131
14.7,37.4,-2.73769880986685
14.8,37.4,-2.73285282476427
14.9,37.4,-2.72824061391883
15,37.4,-2.72385596191056
15.1,37.4,-2.71969215262801
15.2,37.4,-2.71574195102359
15.3,37.4,-2.7119976434376
15.4,37.4,-2.70845105504615
15.5,37.4,-2.70509353682598
15.6,37.4,-2.70191599485405
15.7,37.4,-2.69890892425423
15.8,37.4,-2.69606240984179
15.9,37.4,-2.6933661409289
16,37.4,-2.69080945572561
16.1,37.4,-2.68838135625704
16.2,37.4,-2.68607051651374
16.3,37.4,-2.68386532738957
16.4,37.4,-2.68175392252837
16.5,37.4,-2.67972419058444
16.6,37.4,-2.67776381233417
16.7,37.4,-2.67586029429039
16.8,37.4,-2.67400098812421
16.9,37.4,-2.67217312123906
17,37.4,-2.67036383281246
17.1,37.4,-2.66856019789288
17.2,37.4,-2.66674925748495
17.3,37.4,-2.66491805231503
17.4,37.4,-2.66305364779879
17.5,37.4,-2.66114316624298
17.6,37.4,-2.65917381895642
17.7,37.4,-2.65713292835881
17.8,37.4,-2.65500795904776
17.9,37.4,-2.65278655357497
18,37.4,-2.65045654875215
18.1,37.4,-2.6480060008771
18.2,37.4,-2.64542334675218
18.3,37.4,-2.64269930061771
18.4,37.4,-2.63982652932122
18.5,37.4,-2.63679805092882
18.6,37.4,-2.63360693349789
18.7,37.4,-2.63024642843474
18.8,37.4,-2.62671017089137
18.9,37.4,-2.62299221161599
19,37.4,-2.61908700924763
19.1,37.4,-2.61498944895749
19.2,37.4,-2.61069488268808
19.3,37.4,-2.60619911694842
19.4,37.4,-2.60149841571925
19.5,37.4,-2.59658953813282
19.6,37.4,-2.59146973611948
19.7,37.4,-2.58613673985857
19.8,37.4,-2.58058878202483
19.9,37.4,-2.57482461252564
20,37.4,-2.56884346968025
20.1,37.4,-2.5626450864873
20.2,37.4,-2.55622971663673
20.3,37.4,-2.54959810206007
20.4,37.4,-2.54275146172177
20.5,37.4,-2.53569151357474
20.6,37.4,-2.52842045354186
20.7,37.4,-2.52094092713432
20.8,37.4,-2.51325603755761
20.9,37.4,-2.50536934085379
21,37.4,-2.49728480547993
21.1,37.4,-2.48900680442288
21.2,37.4,-2.48054011896655
21.3,37.4,-2.47188989665284
21.4,37.4,-2.4630616297619
21.5,37.4,-2.45406115483973
21.6,37.4,-2.44489462001005
21.7,37.4,-2.43556845201131
21.8,37.4,-2.42608934586306
21.9,37.4,-2.41646424228384
22,37.4,-2.40670026419017
22.1,37.4,-2.3968046426692
22.2,37.4,-2.38678476097261
22.3,37.4,-2.37664813234412
22.4,37.4,-2.36640234597793
22.5,37.4,-2.35605499336713
22.6,37.4,-2.34561366600485
22.7,37.4,-2.33508595538421
22.8,37.4,-2.32447944741855
22.9,37.4,-2.31380169214532
23,37.4,-2.3030601788554
23.1,37.4,-2.29226231181046
23.2,37.4,-2.28141537457314
23.3,37.4,-2.2705265079874
23.4,37.4,-2.25960269013708
23.5,37.4,-2.24865069982257
23.6,37.4,-2.23767709269465
23.7,37.4,-2.22668818889981
23.8,37.4,-2.21569004167626
23.9,37.4,-2.20468840537573
24,37.4,-2.19368873213834
24.1,37.4,-2.18269615073358
24.2,37.4,-2.17171542669463
24.3,37.4,-2.16075096342475
24.4,37.4,-2.14980679359434
24.5,37.4,-2.13888654109672
24.6,37.4,-2.12799341511854
24.7,37.4,-2.11713021652737
24.8,37.4,-2.10629931125573
24.9,37.4,-2.0955026104426
25,37.4,-2.08474159014884
10,37.5,-3.15658972634539
10.1,37.5,-3.14645321445153
10.2,37.5,-3.13631670255767
10.3,37.5,-3.12618019066381
10.4,37.5,-3.11604367876995
10.5,37.5,-3.10590716687609
10.6,37.5,-3.09577065498223
10.7,37.5,-3.08563414308837
10.8,37.5,-3.07549763119451
10.9,37.5,-3.06536111930065
11,37.5,-3.05522460740679
11.1,37.5,-3.04508877339812
11.2,37.5,-3.03495704389653
11.3,37.5,-3.02483414868557
11.4,37.5,-3.01472559079456
11.5,37.5,-3.00463761080584
11.6,37.5,-2.99457708300079
11.7,37.5,-2.98455142415093
11.8,37.5,-2.9745685489317
11.9,37.5,-2.96463679996275
12,37.5,-2.95476485810314
12.1,37.5,-2.9449616918146
12.2,37.5,-2.93523650277926
12.3,37.5,-2.92559864965634
12.4,37.5,-2.91605759795179
12.5,37.5,-2.90662286908767
12.6,37.5,-2.89730397951467
12.7,37.5,-2.88811039682211
12.8,37.5,-2.87905149331666
12.9,37.5,-2.87013649133326
13,37.5,-2.86137443083393
13.1,37.5,-2.85277413285438
13.2,37.5,-2.84434414440834
13.3,37.5,-2.83609271643057
13.4,37.5,-2.82802778080161
13.5,37.5,-2.820156899654
13.6,37.5,-2.81248724270101
13.7,37.5,-2.80502558129731
13.8,37.5,-2.79777825088356
13.9,37.5,-2.79075111795663
14,37.5,-2.78394959050073
14.1,37.5,-2.77737859901912
14.2,37.5,-2.77104255490842
14.3,37.5,-2.76494536813595
14.4,37.5,-2.75909044766164
14.5,37.5,-2.75348066503456
14.6,37.5,-2.74811807289209
14.7,37.5,-2.74300053483894
14.8,37.5,-2.73812285587045
14.9,37.5,-2.73347925467865
15,37.5,-2.72906344982214
15.1,37.5,-2.72486865916804
15.2,37.5,-2.72088758164736
15.3,37.5,-2.71711243757894
15.4,37.5,-2.71353498611748
15.5,37.5,-2.71014651221828
15.6,37.5,-2.70693785593689
15.7,37.5,-2.70389944637575
15.8,37.5,-2.70102130232869
15.9,37.5,-2.69829304708647
16,37.5,-2.6957039528377
16.1,37.5,-2.69324295558607
16.2,37.5,-2.69089866330073
16.3,37.5,-2.68865940085407
16.4,37.5,-2.68651323586854
16.5,37.5,-2.68444799097699
16.6,37.5,-2.6824512809344
16.7,37.5,-2.68051054623217
16.8,37.5,-2.67861307251997
16.9,37.5,-2.67674602117981
17,37.5,-2.67489646536779
17.1,37.5,-2.67305141411094
17.2,37.5,-2.67119784239248
17.3,37.5,-2.66932272491733
17.4,37.5,-2.66741306107974
17.5,37.5,-2.66545590716502
17.6,37.5,-2.66343840846058
17.7,37.5,-2.66134782136468
17.8,37.5,-2.65917154445352
17.9,37.5,-2.65689715425734
18,37.5,-2.65451242156647
18.1,37.5,-2.65200533665724
18.2,37.5,-2.64936427452229
18.3,37.5,-2.64657995833532
18.4,37.5,-2.64364512257759
18.5,37.5,-2.64055285472573
18.6,37.5,-2.63729629224768
18.7,37.5,-2.63386875596025
18.8,37.5,-2.630263950426
18.9,37.5,-2.62647599580365
19,37.5,-2.62249942014278
19.1,37.5,-2.61832917802511
19.2,37.5,-2.61396069080371
19.3,37.5,-2.60938983439809
19.4,37.5,-2.60461294219955
19.5,37.5,-2.59962684275086
19.6,37.5,-2.59442885739293
19.7,37.5,-2.5890167857156
19.8,37.5,-2.58338892980415
19.9,37.5,-2.57754410897651
20,37.5,-2.57148163096245
20.1,37.5,-2.56520129817113
20.2,37.5,-2.55870343370305
20.3,37.5,-2.55198884890025
20.4,37.5,-2.54505883213773
20.5,37.5,-2.53791517077892
20.6,37.5,-2.53056013015724
20.7,37.5,-2.5229964251944
20.8,37.5,-2.51522722850644
20.9,37.5,-2.50725616554595
21,37.5,-2.49908727418052
21.1,37.5,-2.49072499680754
21.2,37.5,-2.48217418412146
21.3,37.5,-2.4734400530747
21.4,37.5,-2.46452816535796
21.5,37.5,-2.45544442692775
21.6,37.5,-2.44619505531834
21.7,37.5,-2.4367865466787
21.8,37.5,-2.42722566543892
21.9,37.5,-2.41751942172326
22,37.5,-2.40767499162723
22.1,37.5,-2.39769960697254
22.2,37.5,-2.38760064116987
22.3,37.5,-2.37738559762198
22.4,37.5,-2.36706205568207
22.5,37.5,-2.35663759700227
22.6,37.5,-2.34611980323472
22.7,37.5,-2.33551625603155
22.8,37.5,-2.32483453146513
22.9,37.5,-2.31408216973194
23,37.5,-2.30326665028186
23.1,37.5,-2.29239536753559
23.2,37.5,-2.28147559521479
23.3,37.5,-2.27051446432243
23.4,37.5,-2.25951894310137
23.5,37.5,-2.24849580051104
23.6,37.5,-2.23745158236121
23.7,37.5,-2.22639259895742
23.8,37.5,-2.21532489369688
23.9,37.5,-2.20425421109034
24,37.5,-2.19318599343695
24.1,37.5,-2.1821253596652
24.2,37.5,-2.17107706546731
24.3,37.5,-2.16004550440556
24.4,37.5,-2.14903469930936
24.5,37.5,-2.13804826423103
24.6,37.5,-2.12708939851628
24.7,37.5,-2.11616089319168
24.8,37.5,-2.10526510434876
24.9,37.5,-2.09440393328554
25,37.5,-2.08357884622189
10,37.6,-3.16377198537154
10.1,37.6,-3.15359461864259
10.2,37.6,-3.14341725191365
10.3,37.6,-3.1332398851847
10.4,37.6,-3.12306251845575
10.5,37.6,-3.11288515172681
10.6,37.6,-3.10270778499787
10.7,37.6,-3.09253041826892
10.8,37.6,-3.08235305153998
10.9,37.6,-3.07217568481103
11,37.6,-3.06199831808209
11.1,37.6,-3.05182163120483
11.2,37.6,-3.04164906063363
11.3,37.6,-3.03148534795101
11.4,37.6,-3.02133600798527
11.5,37.6,-3.01120729311773
11.6,37.6,-3.00110608942875
11.7,37.6,-2.99103982548881
11.8,37.6,-2.98101642777234
11.9,37.6,-2.97104425069797
12,37.6,-2.96113198692373
12.1,37.6,-2.95128861671034
12.2,37.6,-2.94152335353888
12.3,37.6,-2.93184556786757
12.4,37.6,-2.92226473700132
12.5,37.6,-2.91279039416118
12.6,37.6,-2.90343206759682
12.7,37.6,-2.89419923669652
12.8,37.6,-2.88510128556595
12.9,37.6,-2.876147448339
13,37.6,-2.86734677677668
13.1,37.6,-2.85870810371368
13.2,37.6,-2.85023998796271
13.3,37.6,-2.8419506922575
13.4,37.6,-2.83384816027756
13.5,37.6,-2.82593996595442
13.6,37.6,-2.81823329080032
13.7,37.6,-2.8107349179689
13.8,37.6,-2.80345119469983
13.9,37.6,-2.79638799928891
14,37.6,-2.78955075151935
14.1,37.6,-2.78294439369339
14.2,37.6,-2.77657334900662
14.3,37.6,-2.77044153922534
14.4,37.6,-2.76455238510846
14.5,37.6,-2.75890877000403
14.6,37.6,-2.75351275504265
14.7,37.6,-2.74836217037249
14.8,37.6,-2.74345175869666
14.9,37.6,-2.73877567584816
15,37.6,-2.73432757752654
15.1,37.6,-2.73010061873988
15.2,37.6,-2.72608743556013
15.3,37.6,-2.7222801854471
15.4,37.6,-2.71867056469644
15.5,37.6,-2.7152497954044
15.6,37.6,-2.7120086547675
15.7,37.6,-2.70893750902911
15.8,37.6,-2.70602631412404
15.9,37.6,-2.70326463048399
16,37.6,-2.70064166743853
16.1,37.6,-2.69814629813231
16.2,37.6,-2.69576706767541
16.3,37.6,-2.69349223808121
16.4,37.6,-2.69130981411311
16.5,37.6,-2.68920755554489
16.6,37.6,-2.6871730142725
16.7,37.6,-2.68519356792829
16.8,37.6,-2.68325643930291
16.9,37.6,-2.68134872691929
17,37.6,-2.6794574410745
17.1,37.6,-2.67756952793652
17.2,37.6,-2.67567189962954
17.3,37.6,-2.67375146799942
17.4,37.6,-2.67179516958137
17.5,37.6,-2.66978999780166
17.6,37.6,-2.66772303508864
17.7,37.6,-2.66558147498154
17.8,37.6,-2.66335265319751
17.9,37.6,-2.66102408340775
18,37.6,-2.65858347354353
18.1,37.6,-2.65601875102215
18.2,37.6,-2.6533182320362
18.3,37.6,-2.65047264913786
18.4,37.6,-2.6474748027592
18.5,37.6,-2.64431784804004
18.6,37.6,-2.64099499011151
18.7,37.6,-2.63749961745361
18.8,37.6,-2.63382550229211
18.9,37.6,-2.62996683244892
19,37.6,-2.6259182036368
19.1,37.6,-2.62167463810067
19.2,37.6,-2.6172316248568
19.3,37.6,-2.61258510748789
19.4,37.6,-2.60773148704844
19.5,37.6,-2.6026676597444
19.6,37.6,-2.59739101457988
19.7,37.6,-2.59189941880792
19.8,37.6,-2.58619124217699
19.9,37.6,-2.58026537166821
20,37.6,-2.57412118267455
20.1,37.6,-2.56775854526836
20.2,37.6,-2.56117785021333
20.3,37.6,-2.55437997651471
20.4,37.6,-2.54736628021068
20.5,37.6,-2.54013861632786
20.6,37.6,-2.53269931786288
20.7,37.6,-2.52505116740063
20.8,37.6,-2.51719740522034
20.9,37.6,-2.50914172443781
21,37.6,-2.50088823058381
21.1,37.6,-2.49244143371894
21.2,37.6,-2.48380625220082
21.3,37.6,-2.47498797064509
21.4,37.6,-2.46599221840563
21.5,37.6,-2.45682496910214
21.6,37.6,-2.44749250793209
21.7,37.6,-2.43800139870764
21.8,37.6,-2.42835847352208
21.9,37.6,-2.41857081015816
22,37.6,-2.40864563653632
22.1,37.6,-2.39859018512936
22.2,37.6,-2.38841181967977
22.3,37.6,-2.37811803392214
22.4,37.6,-2.36771639754145
22.5,37.6,-2.35721448252165
22.6,37.6,-2.34661986084668
22.7,37.6,-2.33594010450048
22.8,37.6,-2.32518277988723
22.9,37.6,-2.3143554175352
23,37.6,-2.3034654872261
23.1,37.6,-2.29252037371242
23.2,37.6,-2.28152734104763
23.3,37.6,-2.27049351056651
23.4,37.6,-2.25942584084372
23.5,37.6,-2.2483310911705
23.6,37.6,-2.23721579768844
23.7,37.6,-2.22608626103486
23.8,37.6,-2.21494851493879
23.9,37.6,-2.20380829424279
24,37.6,-2.19267103157781
24.1,37.6,-2.18154183620415
24.2,37.6,-2.17042545414584
24.3,37.6,-2.15932626929695
24.4,37.6,-2.14824829481871
24.5,37.6,-2.13719513509526
24.6,37.6,-2.12616997980409
24.7,37.6,-2.11517561030358
24.8,37.6,-2.10421437301709
24.9,37.6,-2.09328815957442
25,37.6,-2.08239842652726
10,37.7,-3.17102149733452
10.1,37.7,-3.16080343350699
10.2,37.7,-3.15058536967946
10.3,37.7,-3.14036730585193
10.4,37.7,-3.1301492420244
10.5,37.7,-3.11993117819687
10.6,37.7,-3.10971311436933
10.7,37.7,-3.0994950505418
10.8,37.7,-3.08927698671427
10.9,37.7,-3.07905892288674
11,37.7,-3.06884085905921
11.1,37.7,-3.0586234767662
11.2,37.7,-3.04841022087621
11.3,37.7,-3.03820584306877
11.4,37.7,-3.02801586826914
11.5,37.7,-3.01784655895562
11.6,37.7,-3.00770481130555
11.7,37.7,-2.99759806398639
11.8,37.7,-2.98753425356954
11.9,37.7,-2.97752174457062
12,37.7,-2.96756923974462
12.1,37.7,-2.95768572944925
12.2,37.7,-2.94788043726257
12.3,37.7,-2.93816274373977
12.4,37.7,-2.92854213628274
12.5,37.7,-2.91902815820952
12.6,37.7,-2.90963034786674
12.7,37.7,-2.90035819473967
12.8,37.7,-2.89122109303094
12.9,37.7,-2.88222828697144
13,37.7,-2.87338883841915
13.1,37.7,-2.86471159030574
13.2,37.7,-2.85620511154088
13.3,37.7,-2.8478776749553
13.4,37.7,-2.83973723432548
13.5,37.7,-2.83179137367992
13.6,37.7,-2.82404728462786
13.7,37.7,-2.8165117604199
13.8,37.7,-2.80919115839267
13.9,37.7,-2.802091366939
14,37.7,-2.79521781593902
14.1,37.7,-2.788575457792
14.2,37.7,-2.78216872579046
14.3,37.7,-2.77600155179771
14.4,37.7,-2.77007736666963
14.5,37.7,-2.76439906385124
14.6,37.7,-2.75896871147827
14.7,37.7,-2.75378410746856
14.8,37.7,-2.74883993532496
14.9,37.7,-2.74413029115007
15,37.7,-2.73964877091305
15.1,37.7,-2.73538846989159
15.2,37.7,-2.73134196442723
15.3,37.7,-2.7275013522494
15.4,37.7,-2.72385826992335
15.5,37.7,-2.72040387981495
15.6,37.7,-2.71712889939029
15.7,37.7,-2.71402363516238
15.8,37.7,-2.71107798333561
15.9,37.7,-2.7082814446113
16,37.7,-2.70562316858862
16.1,37.7,-2.70309196868183
16.2,37.7,-2.70067633027061
16.3,37.7,-2.69836445563794
16.4,37.7,-2.69614428981682
16.5,37.7,-2.69400353285066
16.6,37.7,-2.691929676905
16.7,37.7,-2.68991003988179
16.8,37.7,-2.68793178484129
16.9,37.7,-2.68598195057604
17,37.7,-2.6840474876527
17.1,37.7,-2.68211528250888
17.2,37.7,-2.68017218753835
17.3,37.7,-2.67820505485658
17.4,37.7,-2.67620076126839
17.5,37.7,-2.67414624046967
17.6,37.7,-2.67202851515835
17.7,37.7,-2.66983471914327
17.8,37.7,-2.66755212841119
17.9,37.7,-2.66516819690292
18,37.7,-2.66267057281933
18.1,37.7,-2.66004712384732
18.2,37.7,-2.65728611035704
18.3,37.7,-2.65437827471949
18.4,37.7,-2.65131648165258
18.5,37.7,-2.64809395223062
18.6,37.7,-2.64470395751923
18.7,37.7,-2.64113995193291
18.8,37.7,-2.63739577363191
18.9,37.7,-2.63346567637264
19,37.7,-2.62934432180236
19.1,37.7,-2.62502679810048
19.2,37.7,-2.62050866021776
19.3,37.7,-2.6157859176714
19.4,37.7,-2.61085503745038
19.5,37.7,-2.60571298169515
19.6,37.7,-2.60035720534432
19.7,37.7,-2.59478564158542
19.8,37.7,-2.58899672610141
19.9,37.7,-2.5829894118079
20,37.7,-2.57676314003236
20.1,37.7,-2.57031784678164
20.2,37.7,-2.56365398875392
20.3,37.7,-2.55677251088892
20.4,37.7,-2.54967483515934
20.5,37.7,-2.54236288252628
20.6,37.7,-2.53483905192087
20.7,37.7,-2.52710619186249
20.8,37.7,-2.51916760856488
20.9,37.7,-2.5110270610783
21,37.7,-2.50268872086804
21.1,37.7,-2.49415716392918
21.2,37.7,-2.48543737455384
21.3,37.7,-2.47653470329215
21.4,37.7,-2.46745484543248
21.5,37.7,-2.45820384052903
21.6,37.7,-2.44878803971377
21.7,37.7,-2.43921407273334
21.8,37.7,-2.42948883761553
21.9,37.7,-2.419619478073
22,37.7,-2.40961327251147
22.1,37.7,-2.39947745397229
22.2,37.7,-2.38921937670073
22.3,37.7,-2.3788465249341
22.4,37.7,-2.36836645886015
22.5,37.7,-2.35778674096558
22.6,37.7,-2.34711493373706
22.7,37.7,-2.33635859966131
22.8,37.7,-2.32552529564523
22.9,37.7,-2.31462254271987
23,37.7,-2.30365780116966
23.1,37.7,-2.29263844624986
23.2,37.7,-2.28157173251669
23.3,37.7,-2.27046477180767
23.4,37.7,-2.25932451320023
23.5,37.7,-2.24815770648834
23.6,37.7,-2.23697087831634
23.7,37.7,-2.22577031982431
23.8,37.7,-2.21456205524403
23.9,37.7,-2.2033518099208
24,37.7,-2.19214500698834
24.1,37.7,-2.18094674620968
24.2,37.7,-2.1697617641116
24.3,37.7,-2.15859443509094
24.4,37.7,-2.14744876281167
24.5,37.7,-2.13632834216067
24.6,37.7,-2.1252363533182
24.7,37.7,-2.11417556814537
24.8,37.7,-2.1031483235683
24.9,37.7,-2.09215650171954
25,37.7,-2.08120154965353
10,37.8,-3.1783385165585
10.1,37.8,-3.16807991166822
10.2,37.8,-3.15782130677793
10.3,37.8,-3.14756270188765
10.4,37.8,-3.13730409699737
10.5,37.8,-3.12704549210708
10.6,37.8,-3.1167868872168
10.7,37.8,-3.10652828232652
10.8,37.8,-3.09626967743623
10.9,37.8,-3.08601107254595
11,37.8,-3.07575246765566
11.1,37.8,-3.06549454570212
11.2,37.8,-3.05524075856493
11.3,37.8,-3.04499586633695
11.4,37.8,-3.03476540235677
11.5,37.8,-3.02455563751601
11.6,37.8,-3.01437347640534
11.7,37.8,-3.00422636610557
11.8,37.8,-2.9941222516014
11.9,37.8,-2.98406950582179
12,37.8,-2.97407683993508
12.1,37.8,-2.96415325271228
12.2,37.8,-2.95430797614479
12.3,37.8,-2.94455039920114
12.4,37.8,-2.93489001769654
12.5,37.8,-2.92533638336234
12.6,37.8,-2.91589904295854
12.7,37.8,-2.9065874943837
12.8,37.8,-2.8974111402538
12.9,37.8,-2.88837923321306
13,37.8,-2.87950084353278
13.1,37.8,-2.87078482255796
13.2,37.8,-2.86223974761161
13.3,37.8,-2.85387389993777
13.4,37.8,-2.84569524172628
13.5,37.8,-2.83771136541894
13.6,37.8,-2.82992947103832
13.7,37.8,-2.82235636024837
13.8,37.8,-2.81499839879904
13.9,37.8,-2.80786148349647
14,37.8,-2.80095105263415
14.1,37.8,-2.79427206702465
14.2,37.8,-2.78782896837385
14.3,37.8,-2.78162569695837
14.4,37.8,-2.77566569204742
14.5,37.8,-2.76995185549935
14.6,37.8,-2.76448626098297
14.7,37.8,-2.75926667539873
14.8,37.8,-2.75428772610789
14.9,37.8,-2.74954345257755
15,37.8,-2.74502739414143
15.1,37.8,-2.74073258944171
15.2,37.8,-2.73665155818447
15.3,37.8,-2.73277634146365
15.4,37.8,-2.72909851920903
15.5,37.8,-2.725609197151
15.6,37.8,-2.72229903612019
15.7,37.8,-2.7191582859941
15.8,37.8,-2.71617678634167
15.9,37.8,-2.71334398122874
16,37.8,-2.71064896361899
16.1,37.8,-2.70808049029121
16.2,37.8,-2.7056269899896
16.3,37.8,-2.70327660836167
16.4,37.8,-2.70101723380494
16.5,37.8,-2.69883650972733
16.6,37.8,-2.69672187165893
16.7,37.8,-2.69466058086618
16.8,37.8,-2.69263974377388
16.9,37.8,-2.6906463425391
17,37.8,-2.68866727109302
17.1,37.8,-2.68668935923776
17.2,37.8,-2.68469940273162
17.3,37.8,-2.68268419705459
17.4,37.8,-2.68063056237603
17.5,37.8,-2.67852537575632
17.6,37.8,-2.67635560325794
17.7,37.8,-2.67410832205425
17.8,37.8,-2.67177075149652
